BLOCK,LOT,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
7732,2,0,0,0, -  , -  ,1952,2,182000
7732,2,0,0,0, -  , -  ,1952,2, -  
7732,2,0,0,0, -  , -  ,1952,2,255000
7732,2,0,0,0, -  , -  ,1952,2,320000
7732,150,0,0,0, -  , -  ,1952,2,175000
7732,150,0,0,0, -  , -  ,1952,2,158000
7732,150,0,0,0, -  , -  ,1952,2,159000
7732,150,0,0,0, -  , -  ,1952,2,198000
7732,150,0,0,0, -  , -  ,1952,2,157000
7732,150,0,0,0, -  , -  ,1952,2,181500
7732,150,0,0,0, -  , -  ,1952,2,185000
7732,150,0,0,0, -  , -  ,1952,2,190000
7732,150,0,0,0, -  , -  ,1952,2,155000
7732,150,0,0,0, -  , -  ,1952,2,185000
7732,150,0,0,0, -  , -  ,1952,2,175000
7732,150,0,0,0, -  , -  ,1952,2,185000
7732,150,0,0,0, -  , -  ,1952,2,207000
7732,150,0,0,0, -  , -  ,1952,2,190000
7738,1,0,0,0, -  , -  ,1952,2,188000
7738,1,0,0,0, -  , -  ,1952,2,190000
7738,1,0,0,0, -  , -  ,1952,2,280000
7738,1,0,0,0, -  , -  ,1952,2,109000
7738,1,0,0,0, -  , -  ,1952,2,177000
7738,1,0,0,0, -  , -  ,1952,2,186000
7738,1,0,0,0, -  , -  ,1952,2, -  
7738,1,0,0,0, -  , -  ,1952,2,190000
7738,1,0,0,0, -  , -  ,1952,2,170000
7738,1,0,0,0, -  , -  ,1952,2, -  
7738,1,0,0,0, -  , -  ,1952,2,288000
7748,400,0,0,0, -  , -  ,1965,2,260000
7748,400,0,0,0, -  , -  ,1965,2,282000
7748,400,0,0,0, -  , -  ,1965,2,170000
7748,400,0,0,0, -  , -  ,1965,2,193000
7748,400,0,0,0, -  , -  ,1965,2,188000
7748,400,0,0,0, -  , -  ,1965,2,246000
7748,400,0,0,0, -  , -  ,1965,2,182000
7748,400,0,0,0, -  , -  ,1965,2,187000
7748,400,0,0,0, -  , -  ,1965,2,185000
7748,400,0,0,0, -  , -  ,1965,2,200000
7748,400,0,0,0, -  , -  ,1965,2, -  
7748,400,0,0,0, -  , -  ,1965,2,292000
7748,400,0,0,0, -  , -  ,1965,2,270000
7748,400,0,0,0, -  , -  ,1965,2,195000
7748,500,0,0,0, -  , -  ,1965,2,160500
7748,500,0,0,0, -  , -  ,1965,2,155000
7748,500,0,0,0, -  , -  ,1965,2,182000
7748,500,0,0,0, -  , -  ,1965,2,371000
7748,500,0,0,0, -  , -  ,1965,2, -  
7748,500,0,0,0, -  , -  ,1965,2,379000
7748,500,0,0,0, -  , -  ,1965,2,190000
7748,500,0,0,0, -  , -  ,1965,2,338000
7748,500,0,0,0, -  , -  ,1965,2,420000
7748,500,0,0,0, -  , -  ,1965,2,344000
7748,500,0,0,0, -  , -  ,1965,2,190000
7748,500,0,0,0, -  , -  ,1965,2, -  
7748,500,0,0,0, -  , -  ,1965,2,335000
7748,500,0,0,0, -  , -  ,1965,2,187500
7748,500,0,0,0, -  , -  ,1965,2,300000
7748,500,0,0,0, -  , -  ,1965,2,339000
7748,500,0,0,0, -  , -  ,1965,2,335000
7748,500,0,0,0, -  , -  ,1965,2,175000
7748,500,0,0,0, -  , -  ,1965,2,275000
7748,500,0,0,0, -  , -  ,1965,2,335000
7748,500,0,0,0, -  , -  ,1965,2,235000
7748,500,0,0,0, -  , -  ,1965,2,198000
7748,500,0,0,0, -  , -  ,1965,2,407500
7748,500,0,0,0, -  , -  ,1965,2,170000
7748,500,0,0,0, -  , -  ,1965,2,160000
7748,500,0,0,0, -  , -  ,1965,2,170000
7748,500,0,0,0, -  , -  ,1965,2,292000
7748,500,0,0,0, -  , -  ,1965,2,180000
7748,500,0,0,0, -  , -  ,1965,2,335000
7748,500,0,0,0, -  , -  ,1965,2,370000
7748,500,0,0,0, -  , -  ,1965,2,390000
7748,500,0,0,0, -  , -  ,1965,2,212000
7748,500,0,0,0, -  , -  ,1965,2, -  
7761,60,0,0,0, -  , -  ,1952,2,340000
7761,60,0,0,0, -  , -  ,1952,2,195000
7761,60,0,0,0, -  , -  ,1952,2,185000
7761,60,0,0,0, -  , -  ,1952,2,180000
7674,1054,1,0,1, -  , -  ,1949,2,649000
7674,1056,1,0,1, -  , -  ,1949,2,620000
7674,1083,1,0,1, -  , -  ,1949,2,480000
7674,1087,1,0,1, -  , -  ,1949,2,570000
7674,1114,1,0,1, -  , -  ,1949,2,579500
7674,1149,1,0,1, -  , -  ,1949,2,426000
7674,1157,1,0,1, -  , -  ,1949,2,405000
7842,12,0,18,18,38100,28452,1950,4,15075000
7621,1040,0,0,1, -  , -  ,0,4, -  
7621,1048,0,0,1, -  , -  ,0,4, -  
7621,1116,0,0,1, -  , -  ,0,4, -  
7621,1164,0,0,1, -  , -  ,0,4, -  
7621,1248,0,0,1, -  , -  ,0,4,649000
7621,1272,0,0,1, -  , -  ,0,4, -  
7621,1308,0,0,1, -  , -  ,0,4, -  
8995,10,1,0,1,1805,1224,1920,1,345000
8995,13,1,0,1,2070,1196,1920,1,410000
8995,120,1,0,1,2000,1484,1920,1,192000
8995,139,1,0,1,2088,1197,1920,1,452000
8995,146,1,0,1,1602,1152,1920,1,360000
8995,148,1,0,1,1461,1206,1920,1,538000
8996,82,1,0,1,2000,1392,1925,1,360933
8996,82,1,0,1,2000,1392,1925,1,642282
8997,126,1,0,1,1800,1243,1920,1,410000
8997,126,1,0,1,1800,1243,1920,1,365000
9001,33,1,0,1,2000,1298,1920,1,485000
9002,2,1,0,1,2007,1312,1925,1,465000
9004,30,1,0,1,1920,1216,1925,1,435000
9005,7,1,1,2,1748,1864,1920,1,425000
9005,8,1,1,2,1748,1872,1920,1,400000
9005,16,1,0,1,2000,1184,1925,1,559000
9006,27,1,0,1,1600,1312,1925,1,250000
9007,35,1,0,1,2000,1152,1920,1, -  
9008,33,1,1,2,2400,2120,1910,1,575000
9011,1,1,0,1,1900,1280,1925,1,442000
9012,37,1,0,1,2500,1356,1925,1,575000
9012,37,1,0,1,2500,1356,1925,1,350000
9013,29,1,1,2,2475,2138,1925,1,650000
9017,6,1,0,1,1600,1110,1915,1, -  
9023,3,1,1,2,2500,2020,1905,1,525000
9025,26,1,0,1,5000,1408,1920,1,450000
9031,35,1,0,1,2500,992,1920,1, -  
9038,64,1,0,1,2375,1719,1920,1,375000
9051,48,1,0,1,2500,1740,1920,1, -  
9062,15,1,0,1,2000,1641,1960,1,588000
9062,28,1,2,3,2500,4120,1901,1,537500
9068,5,1,0,1,2200,1304,1920,1,265000
9069,19,1,0,1,2376,1178,1910,1, -  
9069,21,1,0,1,2600,1344,1905,1,465000
9071,102,1,0,1,1560,1625,1920,1,550000
9071,116,1,1,2,1600,1920,1920,1, -  
9072,4,1,0,1,2500,1484,1920,1,424000
9081,68,1,0,1,2523,1360,1960,1,199500
9082,7,1,0,1,1618,1392,1935,1,530000
9086,18,1,0,1,2320,2002,1950,1, -  
9088,24,1,0,1,2523,1118,1920,1,495000
9096,41,1,0,1,2500,1835,1925,1,515000
9099,27,1,0,1,2002,1224,1930,1,445000
9100,69,1,0,1,2102,1182,1930,1,500000
9100,69,1,0,1,2102,1182,1930,1,380000
9114,11,1,0,1,2502,1200,1930,1,475000
9118,79,1,0,1,2500,1344,1930,1,400000
9129,118,1,1,2,1950,1344,1955,1, -  
9136,156,1,1,2,3015,1512,1935,1,350000
9136,197,1,0,1,4013,792,1940,1,400000
9137,262,1,0,1,2200,1368,1940,1, -  
9143,6,1,0,1,1890,1127,1930,1, -  
9143,6,1,0,1,1890,1127,1930,1, -  
9145,31,1,0,1,1950,1407,1925,1,24000
9146,19,1,0,1,2317,1110,1925,1,470000
9146,51,1,0,1,2035,1215,1925,1,495000
9146,52,1,0,1,1961,1493,1925,1,527000
9149,23,1,0,1,2007,1088,1920,1,459000
9150,24,1,0,1,3000,1248,1925,1,527500
9150,57,1,0,1,2300,1280,1925,1, -  
9150,67,1,0,1,2400,1088,1925,1,350000
9150,67,1,0,1,2400,1088,1925,1,275000
9151,11,1,0,1,2600,1280,1935,1, -  
9151,30,1,0,1,2400,1184,1935,1,350000
9151,56,1,0,1,2000,1022,1935,1, -  
9151,59,1,0,1,2000,1552,1935,1,490000
9151,66,1,0,1,2000,1040,1935,1,350000
9152,20,1,0,1,2002,969,1925,1,325000
9152,30,1,0,1,2002,992,1925,1,400000
9152,56,1,0,1,2400,1168,1920,1,480000
9153,55,1,0,1,2400,1560,1925,1, -  
9153,56,1,0,1,2400,1560,1925,1,482000
9153,57,1,0,1,2000,1536,1925,1,470000
9154,28,1,0,1,2242,1328,1930,1,499888
9156,53,1,0,1,2007,1144,1930,1,415000
9156,54,1,0,1,1948,1144,1930,1,460000
9156,55,1,0,1,1948,1144,1930,1,430000
9156,56,1,0,1,1948,1248,1930,1,480000
9157,37,1,0,1,1980,1560,1920,1,25000
9158,11,1,0,1,2500,1232,1920,1,545000
9158,24,1,1,2,2000,1328,1920,1, -  
9159,21,1,0,1,2000,1376,1920,1, -  
9159,29,1,0,1,3000,1072,1920,1,10
9160,235,1,0,1,1282,2068,1899,1,430000
9162,7,1,1,2,2054,2920,1931,1,820000
9164,171,1,0,1,4300,1816,1925,1,678500
9164,187,1,0,1,2500,1184,1925,1,455000
9166,351,1,0,1,3000,1440,1930,1,70000
9166,353,1,0,1,3000,1440,1930,1, -  
9167,25,1,0,1,2300,1120,1930,1,518000
9378,7,1,0,1,2494,1077,1910,1, -  
9522,19,1,0,1,2500,1216,1920,1,530000
9539,26,1,0,1,2500,1280,1930,1,489000
9539,57,1,0,1,400,1760,1950,1,412000
9541,52,1,0,1,2700,1288,1930,1, -  
11337,33,1,0,1,5500,1224,1920,1,280000
11337,37,1,0,1,3623,1720,1910,1,360000
11344,30,1,0,1,2000,1216,1940,1,460000
11344,39,1,0,1,2193,1280,1940,1,474800
11346,49,1,0,1,2000,1216,1940,1,542500
11346,50,1,0,1,2000,1216,1940,1,480000
11346,52,1,0,1,2000,1216,1940,1,410670
11347,30,1,0,1,2100,1216,1940,1,555000
11347,44,1,0,1,2100,1216,1940,1,150000
11348,6,1,0,1,1829,936,1901,1,24000
11349,24,1,0,1,2150,1470,1940,1,374750
11349,26,1,0,1,2150,1470,1940,1,440000
11350,33,1,0,1,2225,1596,1940,1,495000
11350,47,1,0,1,2000,1600,1935,1,350000
11351,1,1,0,1,2200,1200,1930,1,10
11351,1,1,0,1,2200,1200,1930,1,75000
11353,57,1,0,1,1666,1080,1920,1,479000
11353,89,1,0,1,2000,840,1920,1,395000
11353,111,1,0,1,2090,1120,1920,1,475000
11354,9,1,0,1,1660,1440,1920,1,493000
11354,38,1,0,1,2500,1152,1920,1,260000
11364,9,1,0,1,2000,1128,1940,1,520000
11364,27,1,0,1,2000,1216,1940,1,525000
11364,38,1,0,1,2000,1216,1940,1,560000
11364,46,1,0,1,2000,1216,1940,1,250000
11365,4,1,0,1,2618,1216,1925,1, -  
11365,9,1,0,1,2142,861,1935,1,455000
11365,28,1,0,1,1967,1330,1935,1,563500
11365,28,1,0,1,1967,1330,1935,1, -  
11365,33,1,0,1,1967,1330,1935,1,520000
11365,34,1,0,1,1967,1330,1935,1,430000
11366,7,1,0,1,2000,860,1950,1, -  
11366,39,1,0,1,2142,861,1950,1,180000
11369,132,1,0,1,944,1320,1940,1,358000
11373,23,1,0,1,2000,1024,1930,1,160000
11374,120,1,0,1,2750,1248,1930,1,325000
11398,4,1,0,1,2000,1712,1920,1,142500
11398,4,1,0,1,2000,1712,1920,1,142500
11398,7,1,0,1,2400,1696,1920,1,618000
11476,28,1,0,1,2482,1376,1925,1,460000
11479,25,1,0,1,1947,1120,1925,1, -  
11479,28,1,0,1,1930,1368,1925,1,520000
11479,45,1,0,1,2056,1280,1925,1,485000
11482,69,1,0,1,2152,1184,1925,1,509300
11487,20,1,0,1,3000,1848,1925,1,400000
11488,43,1,0,1,2574,1136,1925,1,367300
11489,25,1,0,1,2510,1280,1925,1,530000
11490,85,1,0,1,4325,1196,1955,1, -  
11499,113,1,0,1,2800,1176,1930,1,448000
11499,116,1,0,1,2817,1446,1930,1,505000
11500,121,1,0,1,3080,1164,1925,1,470000
11501,29,1,0,1,3300,1360,1950,1,440000
11501,31,1,0,1,3300,1360,1950,1, -  
11503,36,1,0,1,1840,1400,1945,1, -  
11503,37,1,0,1,2080,1400,1945,1, -  
11503,37,1,0,1,2080,1400,1945,1, -  
11505,35,1,0,1,3000,1110,1940,1,425000
11505,42,1,0,1,2700,990,1940,1,310000
11507,39,1,0,1,2125,880,1925,1,10
11512,17,1,0,1,2250,1248,1935,1,545000
11512,17,1,0,1,2250,1248,1935,1,377000
11512,18,1,0,1,2250,1248,1935,1, -  
11516,202,1,1,2,1680,970,1925,1,325000
11516,208,1,0,1,2800,1164,1925,1, -  
11531,51,1,0,1,1670,1140,1925,1,570000
11532,31,1,0,1,2042,1400,1940,1,495000
11532,31,1,0,1,2042,1400,1940,1,425215
11534,22,1,0,1,2206,1056,1920,1, -  
11547,63,1,0,1,2500,1232,1920,1,440000
11552,45,1,0,1,4400,1074,1901,1,240000
11552,80,1,0,1,2400,1200,1930,1,408499
11555,28,1,0,1,2448,1248,1920,1,170500
11557,7,1,0,1,2034,1148,1930,1, -  
11561,20,1,0,1,2000,1280,1945,1,520000
11705,49,1,0,1,2500,1264,1925,1,562000
11705,49,1,0,1,2500,1264,1925,1,385000
11705,52,1,0,1,2242,1264,1925,1,523000
11733,45,1,0,1,2070,1424,1920,1, -  
8995,17,2,0,2,2070,1196,1920,1,329550
8997,41,2,0,2,1700,1054,1920,1,350000
8999,30,2,0,2,1926,1824,1920,1,620000
8999,43,2,0,2,1154,1212,1920,1,525000
9000,11,2,0,2,1600,1272,1920,1,170000
9000,13,2,0,2,1958,1867,1920,1,645000
9000,26,2,0,2,2000,2772,1930,1,735000
9000,34,2,0,2,2000,2110,1910,1,615000
9001,31,2,0,2,2000,1383,1920,1, -  
9001,41,2,0,2,2000,1298,1920,1, -  
9003,1,2,0,2,2100,2016,1915,1, -  
9003,6,2,0,2,1811,1808,1915,1,600000
9003,7,2,0,2,2142,1808,1915,1, -  
9004,15,2,0,2,2142,1576,1915,1, -  
9004,39,2,0,2,2142,1592,1915,1,385000
9007,15,2,0,2,2500,2394,1910,1, -  
9008,15,2,0,2,2500,1420,1925,1,550000
9008,30,2,0,2,1793,1206,1910,1,598900
9014,38,2,0,2,1900,3334,1970,1,650000
9016,4,2,0,2,2825,1624,1915,1, -  
9019,6,2,0,2,2200,2420,1915,1, -  
9021,15,2,0,2,2500,2329,2006,1,849999
9021,20,2,0,2,1800,2080,1910,1,410000
9021,23,2,0,2,1800,1168,1910,1,660000
9022,19,2,0,2,3550,2156,1965,1, -  
9022,32,2,0,2,3842,1980,1915,1,575000
9023,4,2,0,2,2500,1924,1905,1, -  
9023,21,2,0,2,2500,1708,1910,1, -  
9023,25,2,0,2,2500,2000,1901,1,504000
9023,25,2,0,2,2500,2000,1901,1,701192
9023,33,2,0,2,2500,1540,1901,1, -  
9026,11,2,0,2,1600,1216,1910,1, -  
9026,25,2,0,2,3600,2912,1970,1,960000
9026,27,2,0,2,2000,1022,1910,1, -  
9029,17,2,0,2,5000,2115,1920,1, -  
9031,14,2,0,2,2500,1548,1920,1, -  
9031,34,2,0,2,2500,2016,1920,1,730000
9033,31,2,0,2,2000,2680,1964,1, -  
9035,17,2,0,2,2800,1448,1925,1, -  
9036,28,2,0,2,1460,1200,1920,1,515000
9036,39,2,0,2,2500,2200,1910,1,670000
9036,40,2,0,2,2500,2200,1910,1,475000
9040,67,2,0,2,1425,1536,1960,1, -  
9040,76,2,0,2,1219,1536,1960,1,506500
9041,32,2,0,2,2500,1185,1925,1,333000
9043,53,2,0,2,3040,2293,1955,1,595000
9043,56,2,0,2,1942,2800,1955,1,550000
9044,33,2,0,2,2000,1426,1940,1,458000
9046,23,2,0,2,1600,1840,1930,1,500800
9046,44,2,0,2,2399,2056,1940,1,650000
9046,54,2,0,2,2829,2082,1940,1,763000
9047,20,2,0,2,2000,2048,1920,1,735000
9047,44,2,0,2,2200,1940,1925,1, -  
9048,2,2,0,2,1800,1232,1920,1,335000
9048,10,2,0,2,1908,1232,1920,1,90000
9048,14,2,0,2,2325,2128,1925,1,585000
9048,15,2,0,2,2325,2128,1920,1,600000
9048,28,2,0,2,2000,2675,1925,1,799999
9048,28,2,0,2,2000,2675,1925,1,275500
9048,55,2,0,2,2000,2080,1920,1,635000
9048,59,2,0,2,2000,2080,1920,1, -  
9049,23,2,0,2,1900,2106,1920,1,415000
9049,30,2,1,3,1780,2980,1920,1,820000
9051,2,2,0,2,2000,3146,1905,1,715000
9051,15,2,0,2,2000,1790,1925,1,550000
9052,6,2,0,2,2242,1996,1920,1,625000
9052,43,2,0,2,2000,1401,1925,1,395000
9052,44,2,0,2,2000,1426,1925,1, -  
9052,45,2,0,2,2000,1364,1930,1, -  
9053,9,2,0,2,3500,1672,1901,1,710000
9055,24,2,0,2,3306,1984,1910,1,780000
9055,31,2,0,2,2349,1630,1910,1, -  
9055,38,2,0,2,2305,3795,2004,1,110000
9057,34,2,0,2,5000,2471,1920,1, -  
9057,58,2,0,2,2280,1940,1910,1, -  
9058,13,2,0,2,2000,2500,1925,1, -  
9060,5,2,0,2,2200,1764,1930,1,522000
9062,11,2,0,2,2600,1648,1910,1,620000
9062,11,2,0,2,2600,1648,1910,1,410000
9062,50,2,0,2,2300,1548,1920,1,640000
9063,6,2,0,2,2500,2250,1910,1,750000
9063,6,2,0,2,2500,2250,1910,1,570000
9063,7,2,0,2,2500,1200,1915,1, -  
9063,24,2,0,2,2000,1620,1920,1, -  
9063,38,2,0,2,2500,1800,1920,1, -  
9063,45,2,0,2,2500,1512,1910,1,585000
9065,17,2,0,2,4000,2812,1960,1, -  
9065,50,2,0,2,2500,1920,1915,1, -  
9065,50,2,0,2,2500,1920,1915,1,558000
9066,10,2,1,3,2202,2924,1925,1,690000
9071,105,2,0,2,2210,1400,1901,1,460000
9072,6,2,0,2,1600,1700,1920,1,600000
9073,47,2,1,3,2500,3000,1931,1, -  
9075,60,2,0,2,5000,3650,1915,1,765000
9075,66,2,0,2,2296,2400,2004,1,520000
9079,7,2,0,2,2335,2070,1920,1,600000
9080,3,2,0,2,1960,2104,1920,1, -  
9081,21,2,0,2,2523,1640,1920,1, -  
9081,22,2,0,2,3003,1600,1920,1, -  
9081,36,2,1,3,2390,3765,1988,1, -  
9081,55,2,0,2,2402,1152,1910,1,687500
9081,55,2,0,2,2402,1152,1910,1,399000
9081,57,2,0,2,2422,1236,1910,1, -  
9081,62,2,0,2,2422,1350,1910,1, -  
9081,77,2,0,2,4245,1680,1920,1,760000
9084,1,2,0,2,1650,1806,1940,1,700000
9084,18,2,0,2,2640,1840,1960,1, -  
9084,35,2,0,2,1875,2032,1920,1,773800
9085,11,2,0,2,2202,1080,1920,1,560000
9086,9,2,0,2,2252,1960,1920,1,530000
9086,28,2,0,2,2670,1392,1920,1, -  
9088,25,2,0,2,2433,1200,1935,1,535000
9095,4,2,0,2,2502,2156,1930,1,755000
9096,3,2,0,2,1320,1344,1955,1, -  
9096,15,2,0,2,3600,1364,1940,1,600000
9096,17,2,0,2,2500,1652,1930,1,700000
9100,33,2,0,2,2502,2352,1935,1,360000
9101,57,2,0,2,2402,1296,1935,1, -  
9103,58,2,0,2,5489,2252,1901,1,810000
9105,57,2,0,2,2700,2220,1930,1,778000
9111,30,2,0,2,1296,1080,1950,1,455000
9118,89,2,0,2,2800,2080,1930,1, -  
9118,94,2,0,2,2500,1476,1930,1,620000
9118,100,2,0,2,2400,1656,1910,1, -  
9118,100,2,0,2,2400,1656,1910,1, -  
9123,59,2,0,2,4000,2000,1920,1, -  
9123,64,2,0,2,4064,2430,1960,1,209000
9126,80,2,0,2,8690,2340,1960,1,985000
9127,27,2,0,2,4020,2376,1960,1,725000
9133,34,2,0,2,4000,2444,1960,1,949000
9134,76,2,0,2,2100,1280,1940,1,3000
9135,117,2,0,2,1980,1740,1955,1,570000
9135,142,2,0,2,1885,1952,1920,1,480000
9137,289,2,0,2,4000,2256,1950,1, -  
9138,353,2,0,2,4000,2176,1955,1, -  
9138,357,2,0,2,4000,2176,1955,1, -  
9139,416,2,0,2,1699,2367,1930,1,720000
9141,414,2,0,2,3777,3025,1960,1,525000
9142,16,2,0,2,1710,1245,1930,1,454000
9142,27,2,0,2,2000,1346,1930,1,24000
9143,14,2,0,2,1710,1230,1930,1,540000
9143,18,2,0,2,2460,1056,1930,1,440000
9143,37,2,0,2,2100,1536,1930,1, -  
9143,39,2,0,2,2100,1536,1930,1,670000
9145,15,2,0,2,3756,2496,1960,1,910000
9147,33,2,0,2,2600,1024,1925,1,499000
9147,41,2,0,2,4307,2000,1930,1,650000
9149,51,2,0,2,6000,1664,1930,1, -  
9150,15,2,0,2,3000,1380,1925,1, -  
9151,29,2,0,2,2400,1184,1935,1,460000
9151,40,2,0,2,2116,1536,1935,1,433000
9151,51,2,0,2,2200,1184,1935,1,480000
9152,36,2,0,2,1830,1830,1920,1, -  
9154,51,2,0,2,2200,1708,1930,1, -  
9154,51,2,0,2,2200,1708,1930,1,650000
9155,1,2,0,2,1858,2136,1930,1,630000
9156,23,2,0,2,2048,1328,1930,1,580000
9156,30,2,0,2,3010,1332,1930,1,645000
9158,43,2,0,2,2300,1248,1920,1,225275
9158,61,2,0,2,1320,1760,1960,1,416000
9159,43,2,0,2,1498,2156,1920,1, -  
9159,43,2,0,2,1498,2156,1920,1, -  
9159,47,2,0,2,2700,2213,1920,1,650000
9161,3,2,1,3,1890,2720,1920,1,675000
9161,9,2,1,3,2080,2600,1931,1,710000
9161,33,2,0,2,1980,1220,1920,1,390213
9161,33,2,0,2,1980,1220,1920,1,778920
9162,23,2,1,3,1508,1152,1920,1, -  
9163,56,2,1,3,5225,5264,1978,1, -  
9164,144,2,0,2,4923,2632,1955,1, -  
9164,152,2,0,2,5067,3000,1925,1,635000
9165,262,2,0,2,4000,1405,1930,1, -  
9165,268,2,0,2,4000,1342,1945,1,640000
9168,100,2,0,2,4000,2980,1910,1,272500
9174,72,2,0,2,2975,2420,1920,1,750000
9403,33,2,0,2,2500,1932,1915,1,595000
9403,40,2,0,2,2521,1700,1925,1,23000
9419,26,2,0,2,2600,2322,1920,1,640000
9522,7,2,1,3,2156,2760,1920,1,750000
9539,97,2,0,2,2167,2772,1960,1,740000
9541,58,2,0,2,2337,1484,1930,1, -  
11337,39,2,0,2,6055,1800,1950,1,420000
11342,34,2,0,2,5080,2360,1960,1, -  
11342,40,2,0,2,4000,2360,1960,1,900000
11344,2,2,0,2,2084,1280,1940,1,586000
11344,48,2,0,2,2193,1280,1940,1,635000
11348,48,2,0,2,4030,2444,1965,1, -  
11348,48,2,0,2,4030,2444,1965,1, -  
11350,15,2,0,2,2500,1712,1930,1,660000
11351,18,2,0,2,2000,1600,1940,1,350000
11352,127,2,0,2,2650,2000,1930,1, -  
11353,6,2,0,2,2229,2337,1975,1,120000
11353,68,2,0,2,2683,1800,1920,1,699000
11354,6,2,0,2,2520,1440,1920,1,677000
11356,25,2,0,2,4037,1300,1910,1,280000
11364,12,2,0,2,2000,1216,1940,1,470000
11365,40,2,0,2,1967,1330,1935,1, -  
11369,36,2,0,2,3000,2392,1960,1,330000
11372,51,2,0,2,3100,2400,2004,1, -  
11372,51,2,0,2,3100,2400,2004,1, -  
11372,51,2,0,2,3100,2400,2004,1, -  
11374,174,2,0,2,2567,1184,1930,1,490000
11386,18,2,0,2,3303,2392,1965,1,685000
11387,15,2,0,2,8025,2496,1965,1,720000
11387,18,2,0,2,3459,2024,1965,1,775000
11387,20,2,0,2,3842,2496,1965,1,650000
11400,10,2,0,2,4000,2496,1965,1,810000
11400,21,2,0,2,2000,1410,1935,1,500000
11400,24,2,0,2,3000,1078,1935,1, -  
11403,105,2,0,2,2500,1344,1940,1, -  
11404,86,2,0,2,2500,3003,1965,1,405000
11404,89,2,0,2,2500,3003,1965,1, -  
11404,90,2,0,2,2500,3003,1965,1, -  
11404,144,2,0,2,3547,3044,1965,1, -  
11405,1,2,0,2,2100,1840,1960,1,665000
11405,18,2,0,2,2400,2400,1960,1,500000
11405,20,2,0,2,2400,2400,1960,1, -  
11405,21,2,0,2,3925,2400,1960,1, -  
11406,55,2,0,2,2570,2184,1965,1,750000
11474,8,2,1,3,1737,4125,1920,1, -  
11475,10,2,0,2,3000,2064,1925,1, -  
11476,15,2,0,2,2585,1376,1925,1,575000
11477,14,2,0,2,3503,1482,1935,1, -  
11479,30,2,0,2,2304,1568,1925,1,465100
11479,48,2,0,2,2687,1856,1925,1, -  
11480,42,2,0,2,1842,1216,1925,1, -  
11481,13,2,0,2,2158,1992,1925,1,617000
11481,29,2,0,2,2158,1992,1925,1,425000
11481,44,2,0,2,2158,1992,1925,1, -  
11481,45,2,0,2,2158,1992,1925,1, -  
11481,47,2,0,2,2158,1992,1925,1,660000
11481,54,2,0,2,2158,1992,1925,1, -  
11492,52,2,0,2,2280,1264,1925,1,440500
11495,40,2,0,2,2600,1264,1925,1,147000
11495,59,2,0,2,2200,1264,1925,1, -  
11497,246,2,0,2,1595,1360,1935,1,520000
11499,106,2,0,2,2800,1176,1930,1,10
11499,123,2,0,2,2800,1170,1930,1, -  
11500,129,2,0,2,3080,1434,1925,1,500000
11501,46,2,0,2,3642,1593,1915,1, -  
11501,145,2,0,2,1700,2176,1920,1,315000
11501,153,2,0,2,1700,2176,1920,1,469775
11502,6,2,0,2,1623,1600,1945,1, -  
11503,22,2,0,2,2000,1400,1945,1,570000
11513,8,2,0,2,1907,1248,1920,1, -  
11513,49,2,0,2,2000,1488,1925,1,592000
11518,182,2,0,2,2800,1176,1925,1,435000
11519,129,2,0,2,1674,1280,1930,1,25000
11530,10,2,0,2,1907,1456,1915,1,580000
11530,24,2,0,2,2000,1695,1925,1,550000
11532,10,2,0,2,2375,1327,1925,1,805924
11532,10,2,0,2,2375,1327,1925,1,805924
11533,31,2,0,2,2500,1360,1925,1,550000
11555,5,2,0,2,2500,1848,1920,1,745000
11561,18,2,0,2,2000,1280,1945,1,603000
8996,79,3,0,3,2820,1304,1925,1, -  
9004,8,3,0,3,1920,1576,1915,1, -  
9008,6,3,0,3,2000,2820,1910,1,760000
9014,39,3,0,3,2000,3335,1970,1,720000
9025,37,3,0,3,3000,2660,1915,1,650000
9033,17,3,0,3,2200,2340,1930,1, -  
9033,21,3,0,3,2200,2340,1930,1, -  
9054,97,3,0,3,2000,2408,1910,1, -  
9054,97,3,0,3,2000,2408,1910,1,740250
9054,97,3,0,3,2000,2408,1910,1,854500
9075,64,3,0,3,5000,3027,1915,1,1085000
9082,39,3,0,3,2000,3072,2002,1,650000
9082,39,3,0,3,2000,3072,2002,1,625000
9082,45,3,0,3,2100,3265,1987,1, -  
9082,45,3,0,3,2100,3265,1987,1,760000
9085,9,3,0,3,5349,2416,1920,1,609500
9085,17,3,0,3,2753,3501,2008,1, -  
9086,40,3,0,3,1858,1540,1920,1, -  
9105,28,3,0,3,2175,3393,2006,1, -  
9105,40,3,0,3,5042,2048,1930,1,700000
9120,57,3,0,3,2175,3100,2004,1,990000
9167,46,3,0,3,5000,3104,1930,1, -  
9175,84,3,0,3,2400,2560,1965,1,665000
9402,123,3,0,3,1912,2736,2006,1,925000
11349,12,3,0,3,3500,3260,1920,1,940000
11369,239,3,0,3,1833,2709,2009,1, -  
11369,339,3,0,3,2750,2709,2009,1,70000
11385,47,3,0,3,3303,2208,1965,1, -  
11385,61,3,0,3,3502,2392,1965,1, -  
